Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
12	3	257	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	0	0	0	0
12	3	257	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
12	3	257	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	0	0	0	0
12	3	257	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	10	0	10	0
12	3	258	internal://	InInterests	0	0	0	0
12	3	258	internal://	OutInterests	0	0	0	0
12	3	258	internal://	InData	0	0	0	0
12	3	258	internal://	OutData	0	0	0	0
12	3	258	internal://	InNacks	0	0	0	0
12	3	258	internal://	OutNacks	0	0	0	0
12	3	258	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	3	258	internal://	InTimedOutInterests	0	0	0	0
12	3	258	internal://	OutSatisfiedInterests	0	0	0	0
12	3	258	internal://	OutTimedOutInterests	0	0	0	0
12	3	-1	all	SatisfiedInterests	3.2768e-08	0	0	0
12	3	-1	all	TimedOutInterests	10	0	10	0
12	4	1	internal://	InInterests	0	0	0	0
12	4	1	internal://	OutInterests	0	0	0	0
12	4	1	internal://	InData	0	0	0	0
12	4	1	internal://	OutData	0	0	0	0
12	4	1	internal://	InNacks	0	0	0	0
12	4	1	internal://	OutNacks	0	0	0	0
12	4	1	internal://	InSatisfiedInterests	0	0	0	0
12	4	1	internal://	InTimedOutInterests	0	0	0	0
12	4	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
12	4	1	internal://	OutTimedOutInterests	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	InInterests	10	0.253906	10	0.253906
12	4	256	netdev://[00:00:00:00:00:08]	OutInterests	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	InData	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	OutData	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	OutNacks	10	0.253906	10	0.253906
12	4	256	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	0	0	0	0
12	4	256	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
12	4	257	netdev://[00:00:00:00:00:0b]	InInterests	10	0.253906	10	0.253906
12	4	257	netdev://[00:00:00:00:00:0b]	OutInterests	10	0.253906	10	0.253906
12	4	257	netdev://[00:00:00:00:00:0b]	InData	0	0	0	0
12	4	257	netdev://[00:00:00:00:00:0b]	OutData	0	0	0	0
12	4	257	netdev://[00:00:00:00:00:0b]	InNacks	10	0.253906	10	0.253906
12	4	257	netdev://[00:00:00:00:00:0b]	OutNacks	10	0.253906	10	0.253906
12	4	257	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	0	0	0	0
12	4	257	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
12	4	257	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	0	0	0	0
12	4	257	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	10	0	10	0
12	4	258	internal://	InInterests	0	0	0	0
12	4	258	internal://	OutInterests	0	0	0	0
12	4	258	internal://	InData	0	0	0	0
12	4	258	internal://	OutData	0	0	0	0
12	4	258	internal://	InNacks	0	0	0	0
12	4	258	internal://	OutNacks	0	0	0	0
12	4	258	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	4	258	internal://	InTimedOutInterests	0	0	0	0
12	4	258	internal://	OutSatisfiedInterests	0	0	0	0
12	4	258	internal://	OutTimedOutInterests	0	0	0	0
12	4	-1	all	SatisfiedInterests	3.2768e-08	0	0	0
12	4	-1	all	TimedOutInterests	10	0	10	0
12	5	1	internal://	InInterests	0	0	0	0
12	5	1	internal://	OutInterests	0	0	0	0
12	5	1	internal://	InData	0	0	0	0
12	5	1	internal://	OutData	0	0	0	0
12	5	1	internal://	InNacks	0	0	0	0
12	5	1	internal://	OutNacks	0	0	0	0
12	5	1	internal://	InSatisfiedInterests	0	0	0	0
12	5	1	internal://	InTimedOutInterests	0	0	0	0
12	5	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
12	5	1	internal://	OutTimedOutInterests	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	InInterests	10	0.253906	10	0.253906
12	5	256	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	OutData	10	10.3125	10	10.3125
12	5	256	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	10	0	10	0
12	5	256	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
12	5	256	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	InInterests	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	OutInterests	10	0.253906	10	0.253906
12	5	257	netdev://[00:00:00:00:00:0d]	InData	10	10.3125	10	10.3125
12	5	257	netdev://[00:00:00:00:00:0d]	OutData	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
12	5	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	10	0	10	0
12	5	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
12	5	258	internal://	InInterests	0	0	0	0
12	5	258	internal://	OutInterests	0	0	0	0
12	5	258	internal://	InData	0	0	0	0
12	5	258	internal://	OutData	0	0	0	0
12	5	258	internal://	InNacks	0	0	0	0
12	5	258	internal://	OutNacks	0	0	0	0
12	5	258	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	5	258	internal://	InTimedOutInterests	0	0	0	0
12	5	258	internal://	OutSatisfiedInterests	0	0	0	0
12	5	258	internal://	OutTimedOutInterests	0	0	0	0
12	5	-1	all	SatisfiedInterests	10	0	10	0
12	5	-1	all	TimedOutInterests	0	0	0	0
12	6	1	internal://	InInterests	0	0	0	0
12	6	1	internal://	OutInterests	0	0	0	0
12	6	1	internal://	InData	0	0	0	0
12	6	1	internal://	OutData	0	0	0	0
12	6	1	internal://	InNacks	0	0	0	0
12	6	1	internal://	OutNacks	0	0	0	0
12	6	1	internal://	InSatisfiedInterests	0	0	0	0
12	6	1	internal://	InTimedOutInterests	0	0	0	0
12	6	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
12	6	1	internal://	OutTimedOutInterests	0	0	0	0
12	6	256	netdev://[00:00:00:00:00:0c]	InInterests	10	0.253906	10	0.253906
12	6	256	netdev://[00:00:00:00:00:0c]	OutInterests	10	0.253906	10	0.253906
12	6	256	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
12	6	256	netdev://[00:00:00:00:00:0c]	OutData	0	0	0	0
12	6	256	netdev://[00:00:00:00:00:0c]	InNacks	10	0.253906	10	0.253906
12	6	256	netdev://[00:00:00:00:00:0c]	OutNacks	10	0.253906	10	0.253906
12	6	256	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
12	6	256	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
12	6	256	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	10	0	10	0
12	6	256	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	InInterests	10	0.253906	10	0.253906
12	6	257	netdev://[00:00:00:00:00:0e]	OutInterests	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	InData	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	OutData	10	10.3125	10	10.3125
12	6	257	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	10	0	10	0
12	6	257	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	0	0	0	0
12	6	257	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	InInterests	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	OutInterests	10	0.253906	10	0.253906
12	6	258	netdev://[00:00:00:00:00:0f]	InData	10	10.3125	10	10.3125
12	6	258	netdev://[00:00:00:00:00:0f]	OutData	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
12	6	258	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	10	0	10	0
12	6	258	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
12	6	259	internal://	InInterests	0	0	0	0
12	6	259	internal://	OutInterests	0	0	0	0
12	6	259	internal://	InData	0	0	0	0
12	6	259	internal://	OutData	0	0	0	0
12	6	259	internal://	InNacks	0	0	0	0
12	6	259	internal://	OutNacks	0	0	0	0
12	6	259	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	6	259	internal://	InTimedOutInterests	0	0	0	0
12	6	259	internal://	OutSatisfiedInterests	0	0	0	0
12	6	259	internal://	OutTimedOutInterests	0	0	0	0
12	6	-1	all	SatisfiedInterests	10	0	10	0
12	6	-1	all	TimedOutInterests	0	0	0	0
12	7	1	internal://	InInterests	0	0	0	0
12	7	1	internal://	OutInterests	0	0	0	0
12	7	1	internal://	InData	0	0	0	0
12	7	1	internal://	OutData	0	0	0	0
12	7	1	internal://	InNacks	0	0	0	0
12	7	1	internal://	OutNacks	0	0	0	0
12	7	1	internal://	InSatisfiedInterests	0	0	0	0
12	7	1	internal://	InTimedOutInterests	0	0	0	0
12	7	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
12	7	1	internal://	OutTimedOutInterests	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	InInterests	10	0.253906	10	0.253906
12	7	256	netdev://[00:00:00:00:00:10]	OutInterests	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	InData	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	OutData	10	10.3125	10	10.3125
12	7	256	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	10	0	10	0
12	7	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	0	0	0	0
12	7	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	InInterests	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	OutInterests	10	0.253906	10	0.253906
12	7	257	netdev://[00:00:00:00:00:11]	InData	10	10.3125	10	10.3125
12	7	257	netdev://[00:00:00:00:00:11]	OutData	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	InNacks	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	OutNacks	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	InSatisfiedInterests	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	InTimedOutInterests	0	0	0	0
12	7	257	netdev://[00:00:00:00:00:11]	OutSatisfiedInterests	10	0	10	0
12	7	257	netdev://[00:00:00:00:00:11]	OutTimedOutInterests	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	InInterests	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	OutInterests	10	0.253906	10	0.253906
12	7	258	netdev://[00:00:00:00:00:13]	InData	10	10.3125	10	10.3125
12	7	258	netdev://[00:00:00:00:00:13]	OutData	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
12	7	258	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	20	0	20	0
12	7	258	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
12	7	259	internal://	InInterests	0	0	0	0
12	7	259	internal://	OutInterests	0	0	0	0
12	7	259	internal://	InData	0	0	0	0
12	7	259	internal://	OutData	0	0	0	0
12	7	259	internal://	InNacks	0	0	0	0
12	7	259	internal://	OutNacks	0	0	0	0
12	7	259	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	7	259	internal://	InTimedOutInterests	0	0	0	0
12	7	259	internal://	OutSatisfiedInterests	0	0	0	0
12	7	259	internal://	OutTimedOutInterests	0	0	0	0
12	7	-1	all	SatisfiedInterests	20	0	20	0
12	7	-1	all	TimedOutInterests	0	0	0	0
12	8	1	internal://	InInterests	0	0	0	0
12	8	1	internal://	OutInterests	0	0	0	0
12	8	1	internal://	InData	0	0	0	0
12	8	1	internal://	OutData	0	0	0	0
12	8	1	internal://	InNacks	0	0	0	0
12	8	1	internal://	OutNacks	0	0	0	0
12	8	1	internal://	InSatisfiedInterests	0	0	0	0
12	8	1	internal://	InTimedOutInterests	0	0	0	0
12	8	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
12	8	1	internal://	OutTimedOutInterests	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	InInterests	10	0.253906	10	0.253906
12	8	256	netdev://[00:00:00:00:00:12]	OutInterests	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	InData	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	OutData	10	10.3125	10	10.3125
12	8	256	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	10	0	10	0
12	8	256	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	0	0	0	0
12	8	256	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
12	8	257	internal://	InInterests	0	0	0	0
12	8	257	internal://	OutInterests	0	0	0	0
12	8	257	internal://	InData	0	0	0	0
12	8	257	internal://	OutData	0	0	0	0
12	8	257	internal://	InNacks	0	0	0	0
12	8	257	internal://	OutNacks	0	0	0	0
12	8	257	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	8	257	internal://	InTimedOutInterests	0	0	0	0
12	8	257	internal://	OutSatisfiedInterests	0	0	0	0
12	8	257	internal://	OutTimedOutInterests	0	0	0	0
12	8	258	appFace://	InInterests	0	0	0	0
12	8	258	appFace://	OutInterests	10	0.253906	10	0.253906
12	8	258	appFace://	InData	10	10.3125	10	10.3125
12	8	258	appFace://	OutData	0	0	0	0
12	8	258	appFace://	InNacks	0	0	0	0
12	8	258	appFace://	OutNacks	0	0	0	0
12	8	258	appFace://	InSatisfiedInterests	0	0	0	0
12	8	258	appFace://	InTimedOutInterests	0	0	0	0
12	8	258	appFace://	OutSatisfiedInterests	10	0	10	0
12	8	258	appFace://	OutTimedOutInterests	0	0	0	0
12	8	-1	all	SatisfiedInterests	10	0	10	0
12	8	-1	all	TimedOutInterests	0	0	0	0
12	9	1	internal://	InInterests	0	0	0	0
12	9	1	internal://	OutInterests	0	0	0	0
12	9	1	internal://	InData	0	0	0	0
12	9	1	internal://	OutData	0	0	0	0
12	9	1	internal://	InNacks	0	0	0	0
12	9	1	internal://	OutNacks	0	0	0	0
12	9	1	internal://	InSatisfiedInterests	0	0	0	0
12	9	1	internal://	InTimedOutInterests	0	0	0	0
12	9	1	internal://	OutSatisfiedInterests	3.2768e-08	0	0	0
12	9	1	internal://	OutTimedOutInterests	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	InInterests	10	0.253906	10	0.253906
12	9	256	netdev://[00:00:00:00:00:14]	OutInterests	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	InData	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	OutData	10	10.3125	10	10.3125
12	9	256	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	10	0	10	0
12	9	256	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	0	0	0	0
12	9	256	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
12	9	257	internal://	InInterests	0	0	0	0
12	9	257	internal://	OutInterests	0	0	0	0
12	9	257	internal://	InData	0	0	0	0
12	9	257	internal://	OutData	0	0	0	0
12	9	257	internal://	InNacks	0	0	0	0
12	9	257	internal://	OutNacks	0	0	0	0
12	9	257	internal://	InSatisfiedInterests	3.2768e-08	0	0	0
12	9	257	internal://	InTimedOutInterests	0	0	0	0
12	9	257	internal://	OutSatisfiedInterests	0	0	0	0
12	9	257	internal://	OutTimedOutInterests	0	0	0	0
12	9	258	appFace://	InInterests	0	0	0	0
12	9	258	appFace://	OutInterests	10	0.253906	10	0.253906
12	9	258	appFace://	InData	10	10.3125	10	10.3125
12	9	258	appFace://	OutData	0	0	0	0
12	9	258	appFace://	InNacks	0	0	0	0
12	9	258	appFace://	OutNacks	0	0	0	0
12	9	258	appFace://	InSatisfiedInterests	0	0	0	0
12	9	258	appFace://	InTimedOutInterests	0	0	0	0
12	9	258	appFace://	OutSatisfiedInterests	10	0	10	0
12	9	258	appFace://	OutTimedOutInterests	0	0	0	0
12	9	-1	all	SatisfiedInterests	10	0	10	0
12	9	-1	all	TimedOutInterests	0	0	0	0
13	0	1	internal://	InInterests	0	0	0	0
13	0	1	internal://	OutInterests	0	0	0	0
13	0	1	internal://	InData	0	0	0	0
13	0	1	internal://	OutData	0	0	0	0
13	0	1	internal://	InNacks	0	0	0	0
13	0	1	internal://	OutNacks	0	0	0	0
13	0	1	internal://	InSatisfiedInterests	0	0	0	0
13	0	1	internal://	InTimedOutInterests	0	0	0	0
13	0	1	internal://	OutSatisfiedInterests	6.5536e-09	0	0	0
13	0	1	internal://	OutTimedOutInterests	0	0	0	0
13	0	256	netdev://[00:00:00:00:00:01]	InInterests	10	0.253906	10	0.253906
13	0	256	netdev://[00:00:00:00:00:01]	OutInterests	10	0.253906	10	0.253906
13	0	256	netdev://[00:00:00:00:00:01]	InData	10	10.3125	10	10.3125
13	0	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
13	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
13	0	256	netdev://[00:00:00:00:00:01]	OutNacks	10	0.253906	10	0.253906
13	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
13	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
13	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	10	0	10	0
13	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
13	0	257	internal://	InInterests	0	0	0	0
13	0	257	internal://	OutInterests	0	0	0	0
13	0	257	internal://	InData	0	0	0	0
13	0	257	internal://	OutData	0	0	0	0
13	0	257	internal://	InNacks	0	0	0	0
13	0	257	internal://	OutNacks	0	0	0	0
13	0	257	internal://	InSatisfiedInterests	6.5536e-09	0	0	0
13	0	257	internal://	InTimedOutInterests	0	0	0	0
13	0	257	internal://	OutSatisfiedInterests	0	0	0	0
13	0	257	internal://	OutTimedOutInterests	0	0	0	0
13	0	258	appFace://	InInterests	10	0.253906	10	0.253906
13	0	258	appFace://	OutInterests	0	0	0	0
13	0	258	appFace://	InData	0	0	0	0
13	0	258	appFace://	OutData	10	10.3125	10	10.3125
13	0	258	appFace://	InNacks	0	0	0	0
13	0	258	appFace://	OutNacks	0	0	0	0
13	0	258	appFace://	InSatisfiedInterests	10	0	10	0
13	0	258	appFace://	InTimedOutInterests	0	0	0	0
13	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
13	0	258	appFace://	OutTimedOutInterests	0	0	0	0
13	0	-1	all	SatisfiedInterests	10	0	10	0
13	0	-1	all	TimedOutInterests	0	0	0	0
13	1	1	internal://	InInterests	0	0	0	0
13	1	1	internal://	OutInterests	0	0	0	0
13	1	1	internal://	InData	0	0	0	0
13	1	1	internal://	OutData	0	0	0	0
13	1	1	internal://	InNacks	0	0	0	0
13	1	1	internal://	OutNacks	0	0	0	0
13	1	1	internal://	InSatisfiedInterests	0	0	0	0
13	1	1	internal://	InTimedOutInterests	0	0	0	0
13	1	1	internal://	OutSatisfiedInterests	6.5536e-09	0	0	0
13	1	1	internal://	OutTimedOutInterests	0	0	0	0
13	1	256	netdev://[00:00:00:00:00:03]	InInterests	10	0.253906	10	0.253906
13	1	256	netdev://[00:00:00:00:00:03]	OutInterests	10	0.253906	10	0.253906
13	1	256	netdev://[00:00:00:00:00:03]	InData	10	10.3125	10	10.3125
13	1	256	netdev://[00:00:00:00:00:03]	OutData	0	0	0	0
13	1	256	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
13	1	256	netdev://[00:00:00:00:00:03]	OutNacks	10	0.253906	10	0.253906
13	1	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
13	1	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
13	1	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	10	0	10	0
13	1	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
13	1	257	internal://	InInterests	0	0	0	0
13	1	257	internal://	OutInterests	0	0	0	0
13	1	257	internal://	InData	0	0	0	0
13	1	257	internal://	OutData	0	0	0	0
13	1	257	internal://	InNacks	0	0	0	0
13	1	257	internal://	OutNacks	0	0	0	0
13	1	257	internal://	InSatisfiedInterests	6.5536e-09	0	0	0
13	1	257	internal://	InTimedOutInterests	0	0	0	0
13	1	257	internal://	OutSatisfiedInterests	0	0	0	0
13	1	257	internal://	OutTimedOutInterests	0	0	0	0
13	1	258	appFace://	InInterests	10	0.253906	10	0.253906
13	1	258	appFace://	OutInterests	0	0	0	0
13	1	258	appFace://	InData	0	0	0	0
13	1	258	appFace://	OutData	10	10.3125	10	10.3125
13	1	258	appFace://	InNacks	0	0	0	0
13	1	258	appFace://	OutNacks	0	0	0	0
13	1	258	appFace://	InSatisfiedInterests	10	0	10	0
13	1	258	appFace://	InTimedOutInterests	0	0	0	0
13	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
13	1	258	appFace://	OutTimedOutInterests	0	0	0	0
13	1	-1	all	SatisfiedInterests	10	0	10	0
13	1	-1	all	TimedOutInterests	0	0	0	0
13	2	1	internal://	InInterests	0	0	0	0
13	2	1	internal://	OutInterests	0	0	0	0
13	2	1	internal://	InData	0	0	0	0
13	2	1	internal://	OutData	0	0	0	0
13	2	1	internal://	InNacks	0	0	0	0
13	2	1	internal://	OutNacks	0	0	0	0
13	2	1	internal://	InSatisfiedInterests	0	0	0	0
13	2	1	internal://	InTimedOutInterests	0	0	0	0
13	2	1	internal://	OutSatisfiedInterests	6.5536e-09	0	0	0
13	2	1	internal://	OutTimedOutInterests	0	0	0	0
13	2	256	netdev://[00:00:00:00:00:02]	InInterests	10	0.253906	10	0.253906
13	2	256	netdev://[00:00:00:00:00:02]	OutInterests	10	0.253906	10	0.253906
13	2	256	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
13	2	256	netdev://[00:00:00:00:00:02]	OutData	10	10.3125	10	10.3125
13	2	256	netdev://[00:00:00:00:00:02]	InNacks	10	0.253906	10	0.253906
13	2	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
13	2	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	10	0	10	0
13	2	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
13	2	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	10	0	10	0
13	2	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
13	2	257	netdev://[00:00:00:00:00:04]	InInterests	10	0.253906	10	0.253906
13	2	257	netdev://[00:00:00:00:00:04]	OutInterests	10	0.253906	10	0.253906
13	2	257	netdev://[00:00:00:00:00:04]	InData	0	0	0	0
13	2	257	netdev://[00:00:00:00:00:04]	OutData	10	10.3125	10	10.3125
13	2	257	netdev://[00:00:00:00:00:04]	InNacks	10	0.253906	10	0.253906
13	2	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
13	2	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	10	0	10	0
13	2	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
13	2	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	10	0	10	0
13	2	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	InInterests	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	OutInterests	10	0.253906	10	0.253906
13	2	258	netdev://[00:00:00:00:00:05]	InData	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	OutData	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	InNacks	10	0.253906	10	0.253906
13	2	258	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
13	2	258	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	10	0	10	0
13	2	258	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	OutInterests	10	0.253906	10	0.253906
13	2	259	netdev://[00:00:00:00:00:09]	InData	10	10.3125	10	10.3125
13	2	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
13	2	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	10	0	10	0
13	2	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
13	2	260	internal://	InInterests	0	0	0	0
13	2	260	internal://	OutInterests	0	0	0	0
13	2	260	internal://	InData	0	0	0	0
13	2	260	internal://	OutData	0	0	0	0
